"MEASURE","Measure","INDEX","Index type","SECTOR","Sector","INDUSTRY","Industry","REGION","Region","TSEST","Adjustment type","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","1","New South Wales","10","Original","Q","Quarterly","2011-Q1","Mar-2011",1,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","1","New South Wales","10","Original","Q","Quarterly","2011-Q2","Jun-2011",0.6,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","1","New South Wales","10","Original","Q","Quarterly","2011-Q3","Sep-2011",1.2,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","1","New South Wales","10","Original","Q","Quarterly","2011-Q4","Dec-2011",0.9,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","1","New South Wales","10","Original","Q","Quarterly","2012-Q1","Mar-2012",0.8,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","1","New South Wales","10","Original","Q","Quarterly","2012-Q2","Jun-2012",0.5,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","1","New South Wales","10","Original","Q","Quarterly","2012-Q3","Sep-2012",1.3,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","1","New South Wales","10","Original","Q","Quarterly","2012-Q4","Dec-2012",0.4,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","1","New South Wales","10","Original","Q","Quarterly","2013-Q1","Mar-2013",0.5,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","1","New South Wales","10","Original","Q","Quarterly","2013-Q2","Jun-2013",0.4,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","1","New South Wales","10","Original","Q","Quarterly","2013-Q3","Sep-2013",0.9,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","1","New South Wales","10","Original","Q","Quarterly","2013-Q4","Dec-2013",0.6,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","1","New South Wales","10","Original","Q","Quarterly","2014-Q1","Mar-2014",0.7,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","1","New South Wales","10","Original","Q","Quarterly","2014-Q2","Jun-2014",0.3,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","1","New South Wales","10","Original","Q","Quarterly","2014-Q3","Sep-2014",0.9,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","1","New South Wales","10","Original","Q","Quarterly","2014-Q4","Dec-2014",0.4,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","1","New South Wales","10","Original","Q","Quarterly","2015-Q1","Mar-2015",0.4,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","1","New South Wales","10","Original","Q","Quarterly","2015-Q2","Jun-2015",0.3,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","1","New South Wales","10","Original","Q","Quarterly","2015-Q3","Sep-2015",1,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","1","New South Wales","10","Original","Q","Quarterly","2015-Q4","Dec-2015",0.3,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","1","New South Wales","10","Original","Q","Quarterly","2016-Q1","Mar-2016",0.4,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","1","New South Wales","10","Original","Q","Quarterly","2016-Q2","Jun-2016",0.4,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","1","New South Wales","10","Original","Q","Quarterly","2016-Q3","Sep-2016",0.9,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","1","New South Wales","10","Original","Q","Quarterly","2016-Q4","Dec-2016",0.4,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","1","New South Wales","10","Original","Q","Quarterly","2017-Q1","Mar-2017",0.4,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","1997-Q3","Sep-1997",,"u","not applicable"
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","1997-Q4","Dec-1997",0.7,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","1998-Q1","Mar-1998",0.9,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","1998-Q2","Jun-1998",0.4,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","1998-Q3","Sep-1998",1.2,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","1998-Q4","Dec-1998",0.6,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","1999-Q1","Mar-1999",0.7,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","1999-Q2","Jun-1999",0.6,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","1999-Q3","Sep-1999",1,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","1999-Q4","Dec-1999",0.7,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2000-Q1","Mar-2000",0.7,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2000-Q2","Jun-2000",0.7,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2000-Q3","Sep-2000",1,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2000-Q4","Dec-2000",0.9,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2001-Q1","Mar-2001",0.7,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2001-Q2","Jun-2001",0.9,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2001-Q3","Sep-2001",1.2,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2001-Q4","Dec-2001",0.5,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2002-Q1","Mar-2002",0.6,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2002-Q2","Jun-2002",1,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2002-Q3","Sep-2002",1.4,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2002-Q4","Dec-2002",0.6,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2003-Q1","Mar-2003",0.6,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2003-Q2","Jun-2003",0.6,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2003-Q3","Sep-2003",1.2,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2003-Q4","Dec-2003",0.7,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2004-Q1","Mar-2004",0.6,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2004-Q2","Jun-2004",0.7,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2004-Q3","Sep-2004",1.3,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2004-Q4","Dec-2004",1.1,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2005-Q1","Mar-2005",1.1,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2005-Q2","Jun-2005",0.7,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2005-Q3","Sep-2005",1.1,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2005-Q4","Dec-2005",0.9,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2006-Q1","Mar-2006",0.9,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2006-Q2","Jun-2006",0.9,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2006-Q3","Sep-2006",0.8,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2006-Q4","Dec-2006",0.9,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2007-Q1","Mar-2007",1.1,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2007-Q2","Jun-2007",0.8,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2007-Q3","Sep-2007",1,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2007-Q4","Dec-2007",1.1,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2008-Q1","Mar-2008",0.9,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2008-Q2","Jun-2008",1,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2008-Q3","Sep-2008",1.1,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2008-Q4","Dec-2008",1.1,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2009-Q1","Mar-2009",0.7,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2009-Q2","Jun-2009",0.5,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2009-Q3","Sep-2009",0.7,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2009-Q4","Dec-2009",0.8,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2010-Q1","Mar-2010",0.7,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2010-Q2","Jun-2010",0.5,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2010-Q3","Sep-2010",1.5,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2010-Q4","Dec-2010",0.9,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2011-Q1","Mar-2011",0.9,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2011-Q2","Jun-2011",0.7,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2011-Q3","Sep-2011",1,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2011-Q4","Dec-2011",0.9,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2012-Q1","Mar-2012",0.7,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2012-Q2","Jun-2012",0.8,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2012-Q3","Sep-2012",1,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2012-Q4","Dec-2012",1,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2013-Q1","Mar-2013",0.4,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2013-Q2","Jun-2013",0.5,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2013-Q3","Sep-2013",1,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2013-Q4","Dec-2013",0.5,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2014-Q1","Mar-2014",0.7,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2014-Q2","Jun-2014",0.6,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2014-Q3","Sep-2014",0.8,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2014-Q4","Dec-2014",0.7,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2015-Q1","Mar-2015",0.4,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2015-Q2","Jun-2015",0.7,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2015-Q3","Sep-2015",0.8,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2015-Q4","Dec-2015",0.5,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2016-Q1","Mar-2016",0.4,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2016-Q2","Jun-2016",0.4,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2016-Q3","Sep-2016",0.6,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2016-Q4","Dec-2016",0.4,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","2","Victoria","10","Original","Q","Quarterly","2017-Q1","Mar-2017",0.6,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","3","Queensland","10","Original","Q","Quarterly","1997-Q3","Sep-1997",,"u","not applicable"
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","3","Queensland","10","Original","Q","Quarterly","1997-Q4","Dec-1997",0.9,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","3","Queensland","10","Original","Q","Quarterly","1998-Q1","Mar-1998",0.7,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","3","Queensland","10","Original","Q","Quarterly","1998-Q2","Jun-1998",0.4,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","3","Queensland","10","Original","Q","Quarterly","1998-Q3","Sep-1998",1.2,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","3","Queensland","10","Original","Q","Quarterly","1998-Q4","Dec-1998",0.6,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","3","Queensland","10","Original","Q","Quarterly","1999-Q1","Mar-1999",0.7,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","3","Queensland","10","Original","Q","Quarterly","1999-Q2","Jun-1999",0.4,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","3","Queensland","10","Original","Q","Quarterly","1999-Q3","Sep-1999",1.1,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","3","Queensland","10","Original","Q","Quarterly","1999-Q4","Dec-1999",0.7,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","3","Queensland","10","Original","Q","Quarterly","2000-Q1","Mar-2000",0.6,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","3","Queensland","10","Original","Q","Quarterly","2000-Q2","Jun-2000",0.3,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","3","Queensland","10","Original","Q","Quarterly","2000-Q3","Sep-2000",1,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","3","Queensland","10","Original","Q","Quarterly","2000-Q4","Dec-2000",1.2,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","3","Queensland","10","Original","Q","Quarterly","2001-Q1","Mar-2001",0.7,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","3","Queensland","10","Original","Q","Quarterly","2001-Q2","Jun-2001",0.7,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","3","Queensland","10","Original","Q","Quarterly","2001-Q3","Sep-2001",1.1,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","3","Queensland","10","Original","Q","Quarterly","2001-Q4","Dec-2001",0.7,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","3","Queensland","10","Original","Q","Quarterly","2002-Q1","Mar-2002",0.7,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","3","Queensland","10","Original","Q","Quarterly","2002-Q2","Jun-2002",0.5,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","3","Queensland","10","Original","Q","Quarterly","2002-Q3","Sep-2002",1,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","3","Queensland","10","Original","Q","Quarterly","2002-Q4","Dec-2002",0.9,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","3","Queensland","10","Original","Q","Quarterly","2003-Q1","Mar-2003",0.8,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","3","Queensland","10","Original","Q","Quarterly","2003-Q2","Jun-2003",0.5,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","3","Queensland","10","Original","Q","Quarterly","2003-Q3","Sep-2003",1.1,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","3","Queensland","10","Original","Q","Quarterly","2003-Q4","Dec-2003",1.1,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","3","Queensland","10","Original","Q","Quarterly","2004-Q1","Mar-2004",1,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","3","Queensland","10","Original","Q","Quarterly","2004-Q2","Jun-2004",0.5,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","3","Queensland","10","Original","Q","Quarterly","2004-Q3","Sep-2004",1.2,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","3","Queensland","10","Original","Q","Quarterly","2004-Q4","Dec-2004",1.1,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","3","Queensland","10","Original","Q","Quarterly","2005-Q1","Mar-2005",0.8,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","3","Queensland","10","Original","Q","Quarterly","2005-Q2","Jun-2005",0.6,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","3","Queensland","10","Original","Q","Quarterly","2005-Q3","Sep-2005",1.5,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","3","Queensland","10","Original","Q","Quarterly","2005-Q4","Dec-2005",1.3,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","3","Queensland","10","Original","Q","Quarterly","2006-Q1","Mar-2006",1.1,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","3","Queensland","10","Original","Q","Quarterly","2006-Q2","Jun-2006",0.8,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","3","Queensland","10","Original","Q","Quarterly","2006-Q3","Sep-2006",1.2,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","3","Queensland","10","Original","Q","Quarterly","2006-Q4","Dec-2006",1.3,,
"2","Percentage change from previous quarter (%)","THRPEB","Total hourly rates of pay excluding bonuses","7","All Sectors","-","All industries","3","Queensland","10","Original","Q","Quarterly","2007-Q1","Mar-2007",1.1,,
